Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 150.0),341.2643,340.912,-0.00853826,15.0,2.727466666666665,22.72747,7.056,28.792,,,394.904,410.728,410.728,0.0782319,0.1033253,0.09257098
Truck-10,Route-10,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.912,-0.00853826,15.0,2.727466666666665,22.72747,7.056,28.792,,,,,,,,
Truck-12,Route-12,(425.0 0.0 205.5),(125.0 0.0 150.0),341.2643,342.176,0.02209372,15.0,2.8117333333333323,22.81173,7.056,30.08,,,,,,,,
Truck-1,Route-1,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,353.984,0.2036927,17.0,3.1755294117647046,20.82259,7.056,41.856,,,,,,,,
Truck-14,Route-14,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,357.68,0.1088603,21.0,2.746666666666667,17.03238,7.048,45.568,,,,,,,,
Truck-6,Route-6,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,358.088,0.1167043,21.0,2.766095238095239,17.05181,7.056,45.992,,,,,,,,
Truck-3,Route-3,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,359.824,0.1500776,21.0,2.8487619047619055,17.13448,7.056,47.712,,,,,,,,
Truck-8,Route-8,(425.0 0.0 155.5),(375.0 0.0 100.0),366.3548,366.312,-0.0006443415,29.0,2.2866206896551726,12.63145,29.976,31.296,,,,,,,,
Truck-9,Route-9,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,375.08,0.07350492,31.0,2.4219354838709672,12.09935,7.056,62.96,,,,,,,,
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 50.0),373.5235,381.992,0.1151814,33.0,2.4846060606060614,11.57552,36.456,40.472,,,,,,,,
Truck-4,Route-4,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,383.736,0.03772103,37.0,2.2631351351351348,10.37124,7.056,71.624,,,,,,,,
Truck-2,Route-2,(675.0 0.0 55.5),(625.0 0.0 100.0),373.5235,384.208,0.1453215,33.0,2.5517575757575766,11.64267,40.232,32.952,,,,,,,,
Truck-5,Route-5,(175.0 0.0 155.5),(375.0 0.0 50.0),387.8609,393.016,0.05867331,41.0,2.268682926829269,9.585756,29.976,58.048,,,,,,,,
Truck-7,Route-7,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,394.52,0.1215455,39.0,2.4235897435897433,10.1159,7.056,82.408,,,,,,,,
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 100.0),391.4453,394.904,0.03782307,43.0,2.2070697674418605,9.183814,39.128,47.712,,,,,,,,
Truck-103,Route-103,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,343.064,-0.03979312,17.0,2.5331764705882365,20.18023,7.016,31.008,,,,,,,,
Truck-108,Route-108,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,344.232,-0.01374999,17.0,2.6018823529411783,20.24894,7.016,32.2,,,,,,,,
Truck-110,Route-110,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,346.824,-0.03322132,19.0,2.4644210526315797,18.25389,7.016,34.768,,,,,,,,
Truck-109,Route-109,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,347.856,0.06705493,17.0,2.8150588235294114,20.46212,7.016,35.816,,,,,,,,
Truck-105,Route-105,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,348.032,-0.008279497,19.0,2.527999999999999,18.31747,7.016,35.984,,,,,,,,
Truck-115,Route-115,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,350.952,0.1360873,17.0,2.997176470588235,20.64424,9.544,36.424,,,,,,,,
Truck-112,Route-112,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,352.632,0.08669654,19.0,2.770105263157895,18.55958,7.016,40.608,,,,,,,,
Truck-114,Route-114,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,356.168,0.07979325,21.0,2.674666666666667,16.96038,7.016,44.136,,,,,,,,
Truck-107,Route-107,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,357.28,-0.03220466,25.0,2.291199999999999,14.2912,7.016,45.216,,,,,,,,
Truck-106,Route-106,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,361.096,-0.07925216,29.0,2.1067586206896554,12.45159,7.016,49.04,,,,,,,,
Truck-113,Route-113,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,362.488,0.05578916,25.0,2.49952,14.49952,7.016,50.416,,,,,,,,
Truck-117,Route-117,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,363.264,0.2162094,21.0,3.012571428571429,17.29829,9.536,42.712,,,,,,,,
Truck-111,Route-111,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,367.688,0.07834219,27.0,2.5069629629629624,13.61807,7.016,55.632,,,,,,,,
Truck-100,Route-100,(425.0 0.0 205.5),(625.0 0.0 50.0),366.3548,371.256,0.07386425,29.0,2.457103448275861,12.80193,7.024,59.224,,,,,,,,
Truck-101,Route-101,(675.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,379.168,0.1319559,31.0,2.5538064516129033,12.23123,35.776,38.368,,,,,,,,
Truck-116,Route-116,(675.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,379.856,0.2034702,29.0,2.7536551724137928,13.09848,39.352,35.496,,,,,,,,
