Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-12,Route-12,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,343.272,-0.03515512,17.0,2.545411764705882,20.19247,6.856,31.376,,,413.784,419.416,419.416,0.1022171,0.09749337,0.09951783
Truck-13,Route-13,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,347.072,0.049574,17.0,2.7689411764705882,20.416,6.856,35.168,,,,,,,,
Truck-10,Route-10,(425.0 0.0 194.5),(625.0 0.0 150.0),352.0174,348.456,-0.06846504,21.0,2.3074285714285723,16.59314,16.4,27.032,,,,,,,,
Truck-11,Route-11,(425.0 0.0 5.5),(125.0 0.0 200.0),369.9391,368.744,-0.01708814,31.0,2.217548387096775,11.89497,6.856,56.808,,,,,,,,
Truck-3,Route-3,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,370.84,0.1285571,27.0,2.6237037037037028,13.73481,6.864,58.912,,,,,,,,
Truck-5,Route-5,(425.0 0.0 155.5),(125.0 0.0 150.0),362.7704,371.768,0.1433412,27.0,2.658074074074073,13.76919,29.664,37.048,,,,,,,,
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,373.448,0.41199,21.0,3.4975238095238086,17.78324,6.864,61.536,,,,,,,,
Truck-8,Route-8,(175.0 0.0 194.5),(625.0 0.0 100.0),373.5235,373.456,-0.0009177256,33.0,2.2259393939393943,11.31685,16.4,52.032,,,,,,,,
Truck-1,Route-1,(675.0 0.0 155.5),(375.0 0.0 150.0),362.7704,374.448,0.1860364,27.0,2.7573333333333325,13.86844,29.664,39.696,,,,,,,,
Truck-2,Route-2,(175.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,377.504,0.2347218,27.0,2.8705185185185194,13.98163,16.408,56.08,,,,,,,,
Truck-4,Route-4,(675.0 0.0 205.5),(125.0 0.0 50.0),384.2766,384.944,0.007919759,39.0,2.1780512820512823,9.870359,6.864,73.04,,,,,,,,
Truck-7,Route-7,(425.0 0.0 55.5),(125.0 0.0 0.0),380.6922,397.512,0.2084439,37.0,2.6354594594594594,10.74357,38.76,44.696,,,,,,,,
Truck-6,Route-6,(675.0 0.0 55.5),(375.0 0.0 50.0),395.0296,399.544,0.04750524,45.0,2.2120888888888883,8.878756,38.832,52.656,,,,,,,,
Truck-0,Route-0,(175.0 0.0 55.5),(375.0 0.0 50.0),395.0296,410.344,0.1611539,45.0,2.4520888888888885,9.118755,37.056,62.256,,,,,,,,
Truck-14,Route-14,(175.0 0.0 155.5),(625.0 0.0 50.0),405.7827,413.784,0.07563946,51.0,2.2310588235294118,8.113412,29.664,79.048,,,,,,,,
Truck-119,Route-119,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.6,0.008135198,15.0,2.7733333333333348,22.77333,9.416,27.136,,,,,,,,
Truck-113,Route-113,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,342.784,0.03682804,15.0,2.852266666666666,22.85227,6.984,30.776,,,,,,,,
Truck-102,Route-102,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,346.56,0.03815798,17.0,2.7388235294117647,20.38588,6.992,34.528,,,,,,,,
Truck-105,Route-105,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,348.048,-0.007949325,19.0,2.528842105263158,18.31832,6.992,36.024,,,,,,,,
Truck-106,Route-106,(425.0 0.0 205.5),(125.0 0.0 0.0),352.0174,349.88,-0.04108935,21.0,2.375238095238095,16.66095,6.992,37.84,,,,,,,,
Truck-104,Route-104,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,349.88,0.1121849,17.0,2.934117647058823,20.58118,6.992,37.84,,,,,,,,
Truck-107,Route-107,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,351.816,0.06984896,19.0,2.7271578947368407,18.51663,6.992,39.792,,,,,,,,
Truck-112,Route-112,(675.0 0.0 55.5),(375.0 0.0 200.0),348.433,351.816,0.06984896,19.0,2.7271578947368407,18.51663,6.984,39.792,,,,,,,,
Truck-114,Route-114,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,354.112,0.040268,21.0,2.5767619047619057,16.86248,6.984,42.064,,,,,,,,
Truck-108,Route-108,(675.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,366.944,0.06648967,27.0,2.479407407407408,13.59052,29.472,32.424,,,,,,,,
Truck-116,Route-116,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,369.032,0.09975395,27.0,2.55674074074074,13.66785,9.424,54.568,,,,,,,,
Truck-111,Route-111,(675.0 0.0 155.5),(625.0 0.0 0.0),373.5235,373.0,-0.00711974,33.0,2.212121212121212,11.30303,30.064,37.872,,,,,,,,
Truck-103,Route-103,(425.0 0.0 -5.5),(125.0 0.0 200.0),362.7704,374.136,0.1810657,27.0,2.7457777777777785,13.85689,36.848,32.248,,,,,,,,
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,375.664,-0.01872504,35.0,2.161828571428571,10.73326,6.992,63.632,,,,,,,,
Truck-109,Route-109,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,379.288,0.1949103,29.0,2.734068965517242,13.0789,6.984,67.248,,,,,,,,
Truck-110,Route-110,(425.0 0.0 105.5),(375.0 0.0 0.0),377.1078,391.056,0.1808915,35.0,2.6015999999999995,11.17303,39.576,43.448,,,,,,,,
Truck-115,Route-115,(425.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,391.424,0.3071942,31.0,2.94916129032258,12.62658,48.736,37.584,,,,,,,,
Truck-118,Route-118,(425.0 0.0 105.5),(375.0 0.0 0.0),377.1078,399.624,0.2920085,35.0,2.8464000000000005,11.41783,49.616,44.976,,,,,,,,
Truck-101,Route-101,(175.0 0.0 105.5),(625.0 0.0 150.0),402.1983,409.408,0.07054605,49.0,2.2328163265306125,8.355265,36.144,65.24,,,,,,,,
Truck-117,Route-117,(675.0 0.0 55.5),(125.0 0.0 50.0),395.0296,419.416,0.2566188,45.0,2.653688888888889,9.320355,52.432,58.952,,,,,,,,
