Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-100,Route-100,(425.0 0.0 194.5),(375.0 0.0 0.0),363.264,16.528,41.664
Truck-101,Route-101,(675.0 0.0 55.5),(625.0 0.0 200.0),348.032,6.992,36.032
Truck-102,Route-102,(175.0 0.0 194.5),(125.0 0.0 100.0),357.384,16.472,35.84
Truck-103,Route-103,(675.0 0.0 -5.5),(625.0 0.0 0.0),382.472,35.856,41.552
Truck-104,Route-104,(425.0 0.0 55.5),(375.0 0.0 0.0),385.944,40.24,40.704
Truck-105,Route-105,(675.0 0.0 105.5),(625.0 0.0 200.0),345.536,6.936,33.64
Truck-106,Route-106,(425.0 0.0 105.5),(375.0 0.0 200.0),344.168,6.888,32.264
Truck-107,Route-107,(675.0 0.0 205.5),(625.0 0.0 50.0),351.416,6.848,39.496
Truck-108,Route-108,(175.0 0.0 55.5),(375.0 0.0 200.0),376.32,6.92,64.328
Truck-109,Route-109,(675.0 0.0 155.5),(125.0 0.0 200.0),354.592,6.896,42.632
Truck-110,Route-110,(175.0 0.0 105.5),(625.0 0.0 100.0),422.432,33.976,83.416
Truck-111,Route-111,(425.0 0.0 -5.5),(375.0 0.0 50.0),380.488,36.936,38.512
Truck-112,Route-112,(175.0 0.0 5.5),(125.0 0.0 200.0),350.496,6.816,38.648
Truck-113,Route-113,(425.0 0.0 155.5),(375.0 0.0 50.0),369.12,29.864,34.192
Truck-114,Route-114,(175.0 0.0 155.5),(125.0 0.0 50.0),372.8,29.904,37.832
Truck-115,Route-115,(175.0 0.0 55.5),(125.0 0.0 100.0),375.456,37.08,33.312
Truck-116,Route-116,(425.0 0.0 155.5),(125.0 0.0 200.0),340.064,6.888,28.112
Truck-117,Route-117,(175.0 0.0 155.5),(125.0 0.0 150.0),367.408,29.704,32.68
Truck-118,Route-118,(425.0 0.0 55.5),(375.0 0.0 150.0),373.088,38.704,29.344
Truck-119,Route-119,(675.0 0.0 -5.5),(375.0 0.0 200.0),365.272,32.752,27.472
