Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 200.0),338.712,6.76,26.88
Truck-11,Route-11,(425.0 0.0 155.5),(375.0 0.0 200.0),339.096,6.752,27.264
Truck-5,Route-5,(675.0 0.0 205.5),(375.0 0.0 100.0),343.944,6.76,32.112
Truck-13,Route-13,(425.0 0.0 105.5),(125.0 0.0 200.0),348.24,6.752,36.432
Truck-9,Route-9,(175.0 0.0 5.5),(125.0 0.0 200.0),357.224,6.752,45.4
Truck-16,Route-16,(675.0 0.0 55.5),(375.0 0.0 200.0),363.28,9.08,43.152
Truck-15,Route-15,(675.0 0.0 205.5),(625.0 0.0 0.0),364.408,9.16,44.176
Truck-3,Route-3,(675.0 0.0 55.5),(125.0 0.0 200.0),367.776,34.624,28.064
Truck-2,Route-2,(425.0 0.0 5.5),(625.0 0.0 200.0),371.936,6.76,60.144
Truck-17,Route-17,(175.0 0.0 155.5),(125.0 0.0 50.0),377.136,34.76,34.272
Truck-1,Route-1,(175.0 0.0 194.5),(625.0 0.0 100.0),378.488,16.256,57.144
Truck-10,Route-10,(175.0 0.0 155.5),(625.0 0.0 200.0),381.056,6.752,69.232
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),381.672,6.752,69.856
Truck-8,Route-8,(425.0 0.0 194.5),(625.0 0.0 0.0),382.168,16.248,57.832
Truck-19,Route-19,(175.0 0.0 205.5),(625.0 0.0 100.0),386.016,6.744,74.2
Truck-0,Route-0,(675.0 0.0 -5.5),(125.0 0.0 200.0),389.112,32.568,51.48
Truck-4,Route-4,(175.0 0.0 105.5),(625.0 0.0 200.0),391.664,6.76,79.864
Truck-14,Route-14,(425.0 0.0 55.5),(375.0 0.0 50.0),392.392,44.016,37.32
Truck-18,Route-18,(425.0 0.0 105.5),(375.0 0.0 0.0),399.568,40.496,54
Truck-6,Route-6,(675.0 0.0 105.5),(125.0 0.0 0.0),403.424,35.664,62.72
Truck-116,Route-116,(425.0 0.0 155.5),(125.0 0.0 200.0),344.792,9.344,30.408
Truck-105,Route-105,(675.0 0.0 105.5),(625.0 0.0 200.0),345.84,6.976,33.792
Truck-101,Route-101,(675.0 0.0 55.5),(625.0 0.0 200.0),349.84,6.984,37.824
Truck-107,Route-107,(675.0 0.0 205.5),(625.0 0.0 50.0),352.024,6.976,39.968
Truck-106,Route-106,(425.0 0.0 105.5),(375.0 0.0 200.0),353.72,6.976,41.68
Truck-100,Route-100,(425.0 0.0 205.5),(375.0 0.0 50.0),358.104,6.984,46.032
Truck-112,Route-112,(175.0 0.0 5.5),(125.0 0.0 200.0),363.056,6.976,50.992
Truck-102,Route-102,(175.0 0.0 194.5),(125.0 0.0 100.0),363.2,16.552,41.616
Truck-114,Route-114,(175.0 0.0 155.5),(125.0 0.0 150.0),364.152,31.136,27.952
Truck-109,Route-109,(675.0 0.0 155.5),(125.0 0.0 200.0),368.216,6.976,56.2
Truck-118,Route-118,(425.0 0.0 55.5),(375.0 0.0 150.0),374.208,41.448,27.744
Truck-113,Route-113,(425.0 0.0 155.5),(375.0 0.0 0.0),375.464,32.104,38.296
Truck-108,Route-108,(175.0 0.0 55.5),(375.0 0.0 200.0),377.472,6.976,65.44
Truck-103,Route-103,(675.0 0.0 -5.5),(625.0 0.0 0.0),379.88,35.872,38.96
Truck-111,Route-111,(425.0 0.0 -5.5),(375.0 0.0 200.0),384.912,48.656,31.248
Truck-110,Route-110,(175.0 0.0 105.5),(125.0 0.0 50.0),395.824,42.592,48.208
Truck-119,Route-119,(675.0 0.0 -5.5),(375.0 0.0 0.0),396.144,39.632,45.44
Truck-115,Route-115,(175.0 0.0 55.5),(125.0 0.0 100.0),396.776,52.232,39.488
Truck-117,Route-117,(175.0 0.0 155.5),(625.0 0.0 100.0),417.016,40.288,71.696
Truck-104,Route-104,(425.0 0.0 55.5),(375.0 0.0 50.0),423.928,81.36,34.536
