Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),349.68,8.352,36.304
Truck-1,Route-1,(175.0 0.0 55.5),(125.0 0.0 200.0),351.408,7.032,39.352
Truck-2,Route-2,(425.0 0.0 55.5),(375.0 0.0 200.0),351.728,7.024,39.688
Truck-3,Route-3,(425.0 0.0 155.5),(625.0 0.0 200.0),357.928,7.056,45.872
Truck-4,Route-4,(425.0 0.0 205.5),(375.0 0.0 0.0),359.4,7.016,47.4
Truck-5,Route-5,(425.0 0.0 -5.5),(375.0 0.0 100.0),379.104,37.12,36.96
Truck-6,Route-6,(675.0 0.0 55.5),(625.0 0.0 200.0),352,7.04,39.96
Truck-7,Route-7,(175.0 0.0 155.5),(125.0 0.0 200.0),341.736,7.024,29.72
Truck-8,Route-8,(675.0 0.0 5.5),(125.0 0.0 200.0),368.84,7.024,56.824
Truck-9,Route-9,(675.0 0.0 205.5),(125.0 0.0 50.0),365.04,7.024,53.016
Truck-10,Route-10,(425.0 0.0 105.5),(125.0 0.0 200.0),346.664,7.024,34.624
Truck-11,Route-11,(675.0 0.0 155.5),(125.0 0.0 50.0),372.088,30.872,36.192
Truck-12,Route-12,(175.0 0.0 5.5),(625.0 0.0 200.0),379.824,7.016,67.776
Truck-13,Route-13,(175.0 0.0 205.5),(125.0 0.0 100.0),353.944,7.016,41.92
Truck-14,Route-14,(675.0 0.0 105.5),(625.0 0.0 200.0),348.656,7.016,36.624
Truck-15,Route-15,(675.0 0.0 55.5),(375.0 0.0 100.0),382.12,39.208,37.912
Truck-16,Route-16,(425.0 0.0 155.5),(625.0 0.0 0.0),398.184,30.904,62.264
Truck-17,Route-17,(675.0 0.0 155.5),(125.0 0.0 200.0),357.96,7.016,45.944
Truck-18,Route-18,(175.0 0.0 105.5),(375.0 0.0 200.0),363.72,7.024,51.688
Truck-19,Route-19,(425.0 0.0 105.5),(625.0 0.0 200.0),364.304,7.024,52.272
Truck-20,Route-20,(425.0 0.0 205.5),(375.0 0.0 0.0),358.168,7.024,46.128
