Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-1,Route-1,(675.0 0.0 105.5),(375.0 0.0 200.0),348.768,8.608,35.032
Truck-11,Route-11,(425.0 0.0 105.5),(125.0 0.0 200.0),350.368,8.6,36.736
Truck-5,Route-5,(425.0 0.0 55.5),(375.0 0.0 200.0),358.952,8.6,45.312
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 0.0),359.824,8.6,46.208
Truck-10,Route-10,(175.0 0.0 205.5),(125.0 0.0 0.0),367.032,8.6,53.304
Truck-7,Route-7,(675.0 0.0 55.5),(375.0 0.0 200.0),369.776,8.6,56.144
Truck-18,Route-18,(175.0 0.0 5.5),(125.0 0.0 200.0),369.864,8.592,56.248
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 200.0),375.328,8.592,61.624
Truck-16,Route-16,(675.0 0.0 155.5),(625.0 0.0 50.0),385.152,36.608,39.464
Truck-8,Route-8,(175.0 0.0 -5.5),(125.0 0.0 200.0),386.584,18.392,63.144
Truck-9,Route-9,(425.0 0.0 194.5),(125.0 0.0 100.0),393.048,18.392,69.624
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 150.0),404.952,33.856,66.096
Truck-2,Route-2,(425.0 0.0 -5.5),(125.0 0.0 150.0),410.688,41.352,61.304
Truck-4,Route-4,(675.0 0.0 155.5),(125.0 0.0 50.0),411.904,32.224,74.68
Truck-19,Route-19,(425.0 0.0 -5.5),(375.0 0.0 200.0),416.888,56.856,55
Truck-14,Route-14,(675.0 0.0 5.5),(375.0 0.0 50.0),419.64,48.36,60.272
Truck-6,Route-6,(175.0 0.0 105.5),(625.0 0.0 150.0),420.544,36.128,79.392
Truck-15,Route-15,(675.0 0.0 5.5),(375.0 0.0 100.0),421.936,54.576,54.328
Truck-17,Route-17,(425.0 0.0 155.5),(375.0 0.0 150.0),428.472,37.704,84.608
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 150.0),432.216,40.08,77.112
Truck-104,Route-104,(175.0 0.0 105.5),(125.0 0.0 200.0),348.152,7.056,36.08
Truck-113,Route-113,(425.0 0.0 105.5),(375.0 0.0 200.0),348.504,7.056,36.448
Truck-117,Route-117,(175.0 0.0 55.5),(125.0 0.0 200.0),354.432,9.784,39.656
Truck-102,Route-102,(675.0 0.0 205.5),(125.0 0.0 150.0),355.496,7.064,43.432
Truck-109,Route-109,(425.0 0.0 205.5),(625.0 0.0 0.0),355.904,7.056,43.848
Truck-107,Route-107,(675.0 0.0 55.5),(625.0 0.0 200.0),356.456,7.056,44.392
Truck-114,Route-114,(175.0 0.0 5.5),(125.0 0.0 200.0),356.6,7.048,44.536
Truck-106,Route-106,(675.0 0.0 155.5),(125.0 0.0 200.0),357.824,7.056,45.76
Truck-115,Route-115,(425.0 0.0 205.5),(375.0 0.0 50.0),364.208,9.984,44.232
Truck-100,Route-100,(425.0 0.0 5.5),(625.0 0.0 200.0),366.192,7.064,54.112
Truck-118,Route-118,(175.0 0.0 205.5),(375.0 0.0 150.0),368.408,7.048,56.336
Truck-112,Route-112,(175.0 0.0 194.5),(625.0 0.0 150.0),376.952,16.848,48.096
Truck-108,Route-108,(425.0 0.0 155.5),(125.0 0.0 100.0),379.168,31.976,41.2
Truck-105,Route-105,(675.0 0.0 105.5),(625.0 0.0 100.0),388.888,46.144,37.688
Truck-101,Route-101,(175.0 0.0 55.5),(375.0 0.0 100.0),404.736,39.88,55.688
Truck-103,Route-103,(425.0 0.0 55.5),(625.0 0.0 100.0),406.192,49.616,51.592
Truck-110,Route-110,(175.0 0.0 155.5),(625.0 0.0 50.0),416.648,36.696,74.96
Truck-111,Route-111,(675.0 0.0 5.5),(125.0 0.0 150.0),432.488,77.44,48.016
Truck-116,Route-116,(425.0 0.0 -5.5),(125.0 0.0 0.0),439.544,67.328,66.208
Truck-119,Route-119,(675.0 0.0 5.5),(375.0 0.0 0.0),442.384,92.848,44.528
