Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 150.0),346.628,7.716,33.912
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 0.0),357.06,7.72,44.336
Truck-5,Route-5,(675.0 0.0 155.5),(125.0 0.0 200.0),362.48,7.716,49.784
Truck-29,Route-29,(675.0 0.0 5.5),(625.0 0.0 200.0),364.36,11.948,46.408
Truck-18,Route-18,(675.0 0.0 205.5),(375.0 0.0 100.0),362.608,10.696,43.912
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),369.18,10.688,48.496
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),370.924,7.716,58.224
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),373.244,7.712,60.536
Truck-20,Route-20,(675.0 0.0 155.5),(625.0 0.0 150.0),370.82,39.024,26.808
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 200.0),375.684,10.532,54.168
Truck-24,Route-24,(425.0 0.0 205.5),(625.0 0.0 50.0),382.9,10.552,65.36
Truck-25,Route-25,(425.0 0.0 205.5),(375.0 0.0 100.0),382.588,10.736,59.844
Truck-2,Route-2,(425.0 0.0 105.5),(625.0 0.0 200.0),389.548,7.72,76.848
Truck-22,Route-22,(675.0 0.0 155.5),(125.0 0.0 200.0),383.412,11.876,64.528
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 0.0),390.148,10.696,61.456
Truck-15,Route-15,(175.0 0.0 105.5),(125.0 0.0 200.0),394.488,62.496,27.008
Truck-4,Route-4,(425.0 0.0 105.5),(625.0 0.0 200.0),400.94,10.712,85.244
Truck-10,Route-10,(675.0 0.0 105.5),(375.0 0.0 200.0),412.46,23.844,81.616
Truck-13,Route-13,(175.0 0.0 205.5),(375.0 0.0 100.0),414.856,7.708,102.164
Truck-17,Route-17,(675.0 0.0 205.5),(125.0 0.0 0.0),414.604,10.508,86.104
Truck-16,Route-16,(425.0 0.0 205.5),(125.0 0.0 50.0),418.584,10.692,45.904
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),420.572,36.3,79.28
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),421.56,7.716,108.868
Truck-21,Route-21,(675.0 0.0 105.5),(375.0 0.0 200.0),424.9,28.928,90.98
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 100.0),428.144,38.252,84.9
Truck-11,Route-11,(675.0 0.0 5.5),(375.0 0.0 200.0),437.464,30.008,102.46
Truck-23,Route-23,(425.0 0.0 55.5),(625.0 0.0 200.0),442.176,36.888,100.296
Truck-28,Route-28,(175.0 0.0 105.5),(375.0 0.0 150.0),444.732,41.444,98.3
Truck-26,Route-26,(675.0 0.0 105.5),(375.0 0.0 200.0),444.948,68.38,71.56
Truck-27,Route-27,(675.0 0.0 105.5),(625.0 0.0 200.0),446.372,72.58,65.8
Truck-125,Route-125,(675.0 0.0 155.5),(625.0 0.0 200.0),342.024,7.032,29.992
Truck-124,Route-124,(425.0 0.0 155.5),(125.0 0.0 200.0),347.232,10,32.248
Truck-112,Route-112,(675.0 0.0 205.5),(625.0 0.0 0.0),353.148,7.036,41.116
Truck-136,Route-136,(675.0 0.0 155.5),(375.0 0.0 200.0),351.144,10.504,35.648
Truck-114,Route-114,(175.0 0.0 5.5),(375.0 0.0 200.0),364.524,7.032,52.5
Truck-115,Route-115,(675.0 0.0 105.5),(625.0 0.0 200.0),367.996,10,53.008
Truck-116,Route-116,(175.0 0.0 105.5),(375.0 0.0 200.0),368.924,7.032,56.904
Truck-103,Route-103,(425.0 0.0 205.5),(625.0 0.0 0.0),373.116,7.04,61.088
Truck-134,Route-134,(675.0 0.0 155.5),(125.0 0.0 200.0),374.944,9.992,59.964
Truck-100,Route-100,(675.0 0.0 55.5),(375.0 0.0 200.0),377.6,7.044,65.56
Truck-120,Route-120,(175.0 0.0 55.5),(375.0 0.0 200.0),379.624,7.032,67.612
Truck-117,Route-117,(675.0 0.0 205.5),(375.0 0.0 0.0),380.348,9.996,58.364
Truck-107,Route-107,(425.0 0.0 155.5),(625.0 0.0 200.0),382.528,7.036,70.504
Truck-139,Route-139,(425.0 0.0 205.5),(625.0 0.0 0.0),385.016,10,65.024
Truck-138,Route-138,(175.0 0.0 205.5),(125.0 0.0 50.0),382.92,10.524,57.384
Truck-109,Route-109,(675.0 0.0 55.5),(375.0 0.0 200.0),388.02,10.004,73.016
Truck-127,Route-127,(175.0 0.0 205.5),(375.0 0.0 50.0),389.304,7.028,77.288
Truck-102,Route-102,(675.0 0.0 105.5),(125.0 0.0 200.0),394.332,7.04,82.3
Truck-113,Route-113,(675.0 0.0 55.5),(625.0 0.0 200.0),394.604,10.508,79.108
Truck-106,Route-106,(425.0 0.0 105.5),(625.0 0.0 200.0),401.792,12.292,84.524
Truck-119,Route-119,(675.0 0.0 105.5),(375.0 0.0 200.0),401.268,34.528,61.748
Truck-123,Route-123,(675.0 0.0 205.5),(125.0 0.0 0.0),401.804,10.548,79.26
Truck-137,Route-137,(675.0 0.0 5.5),(375.0 0.0 200.0),393.912,12.376,76.548
Truck-135,Route-135,(425.0 0.0 105.5),(625.0 0.0 200.0),404.26,13.96,85.328
Truck-105,Route-105,(675.0 0.0 5.5),(125.0 0.0 200.0),413.896,38.04,70.864
Truck-129,Route-129,(175.0 0.0 205.5),(625.0 0.0 150.0),414.64,9.992,94.66
Truck-122,Route-122,(675.0 0.0 105.5),(125.0 0.0 200.0),419.08,12.304,101.808
Truck-104,Route-104,(425.0 0.0 105.5),(375.0 0.0 200.0),429.432,40.448,84.004
Truck-101,Route-101,(675.0 0.0 5.5),(375.0 0.0 200.0),429.896,94.612,30.312
Truck-121,Route-121,(175.0 0.0 105.5),(375.0 0.0 50.0),433.328,41.352,85.98
Truck-131,Route-131,(425.0 0.0 155.5),(625.0 0.0 200.0),431.844,31.88,94.988
Truck-126,Route-126,(175.0 0.0 5.5),(375.0 0.0 50.0),437.424,45.52,86.924
Truck-128,Route-128,(425.0 0.0 5.5),(375.0 0.0 200.0),440.272,66.032,69.244
Truck-132,Route-132,(675.0 0.0 105.5),(625.0 0.0 150.0),432.976,75.044,52.952
Truck-111,Route-111,(675.0 0.0 5.5),(125.0 0.0 100.0),443.044,92.82,45.24
Truck-110,Route-110,(425.0 0.0 105.5),(375.0 0.0 200.0),450.632,80.784,64.864
Truck-130,Route-130,(425.0 0.0 5.5),(125.0 0.0 150.0),454.144,94.336,54.824
Truck-118,Route-118,(675.0 0.0 5.5),(625.0 0.0 0.0),452.232,100,47.244
Truck-133,Route-133,(675.0 0.0 5.5),(125.0 0.0 0.0),452.92,106.156,41.784
Truck-108,Route-108,(425.0 0.0 5.5),(625.0 0.0 100.0),468.712,56.88,106.84
