Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 150.0),351.784,7.788,39.004
Truck-1,Route-1,(675.0 0.0 205.5),(625.0 0.0 0.0),360.704,7.792,47.916
Truck-29,Route-29,(675.0 0.0 5.5),(625.0 0.0 200.0),360.996,11.856,44.144
Truck-19,Route-19,(175.0 0.0 205.5),(125.0 0.0 100.0),368.62,10.728,47.896
Truck-5,Route-5,(675.0 0.0 155.5),(125.0 0.0 200.0),369.184,7.788,56.4
Truck-20,Route-20,(675.0 0.0 155.5),(625.0 0.0 150.0),371.52,38.808,27.72
Truck-12,Route-12,(175.0 0.0 55.5),(375.0 0.0 200.0),380.46,7.784,67.672
Truck-6,Route-6,(425.0 0.0 105.5),(125.0 0.0 200.0),383.06,10.532,66.532
Truck-24,Route-24,(425.0 0.0 205.5),(625.0 0.0 50.0),383.856,10.532,66.348
Truck-16,Route-16,(425.0 0.0 205.5),(125.0 0.0 50.0),388.204,10.732,47.48
Truck-9,Route-9,(675.0 0.0 5.5),(375.0 0.0 200.0),390.216,7.788,77.432
Truck-18,Route-18,(675.0 0.0 205.5),(375.0 0.0 100.0),385.22,10.712,63.508
Truck-15,Route-15,(175.0 0.0 105.5),(125.0 0.0 200.0),398.5,64.072,29.444
Truck-25,Route-25,(425.0 0.0 205.5),(375.0 0.0 100.0),393.376,10.748,70.648
Truck-10,Route-10,(675.0 0.0 105.5),(375.0 0.0 200.0),405.88,24.116,76.784
Truck-13,Route-13,(175.0 0.0 205.5),(375.0 0.0 100.0),411.836,7.784,99.06
Truck-14,Route-14,(675.0 0.0 205.5),(375.0 0.0 0.0),412.104,10.732,80.388
Truck-17,Route-17,(675.0 0.0 205.5),(125.0 0.0 0.0),410.58,10.536,89.068
Truck-21,Route-21,(675.0 0.0 105.5),(375.0 0.0 200.0),415.98,29.052,81.948
Truck-2,Route-2,(425.0 0.0 105.5),(625.0 0.0 200.0),417.16,7.788,104.38
Truck-0,Route-0,(175.0 0.0 105.5),(125.0 0.0 200.0),421.488,37.256,79.24
Truck-4,Route-4,(425.0 0.0 105.5),(625.0 0.0 200.0),424.684,10.732,107.904
Truck-11,Route-11,(675.0 0.0 5.5),(375.0 0.0 200.0),430.88,29.692,96.2
Truck-22,Route-22,(675.0 0.0 155.5),(125.0 0.0 200.0),426.344,11.812,104.54
Truck-3,Route-3,(175.0 0.0 155.5),(625.0 0.0 200.0),435.544,7.788,122.76
Truck-7,Route-7,(675.0 0.0 155.5),(375.0 0.0 100.0),437.284,38.028,92.252
Truck-26,Route-26,(675.0 0.0 105.5),(375.0 0.0 200.0),438.204,68.168,65.04
Truck-27,Route-27,(675.0 0.0 105.5),(625.0 0.0 200.0),443.104,71.028,67.084
Truck-28,Route-28,(175.0 0.0 105.5),(375.0 0.0 150.0),446.504,42.56,98.96
Truck-23,Route-23,(425.0 0.0 55.5),(625.0 0.0 200.0),453.48,35.988,112.488
Truck-110,Route-110,(425.0 0.0 205.5),(125.0 0.0 100.0),346.696,7.02,34.68
Truck-113,Route-113,(175.0 0.0 55.5),(125.0 0.0 200.0),352.776,7.016,40.764
Truck-124,Route-124,(675.0 0.0 155.5),(625.0 0.0 200.0),347.628,10.052,32.58
Truck-108,Route-108,(175.0 0.0 5.5),(125.0 0.0 200.0),355.38,7.02,43.372
Truck-104,Route-104,(675.0 0.0 205.5),(375.0 0.0 100.0),356.84,9.988,40.864
Truck-111,Route-111,(425.0 0.0 205.5),(125.0 0.0 50.0),358.796,9.984,43.824
Truck-125,Route-125,(675.0 0.0 5.5),(625.0 0.0 200.0),362.452,9.788,47.68
Truck-106,Route-106,(675.0 0.0 205.5),(625.0 0.0 0.0),360.704,10.564,42.144
Truck-112,Route-112,(425.0 0.0 5.5),(375.0 0.0 200.0),363.816,7.016,51.816
Truck-102,Route-102,(675.0 0.0 205.5),(125.0 0.0 50.0),370.56,7.024,58.54
Truck-118,Route-118,(425.0 0.0 55.5),(125.0 0.0 200.0),371.172,32.496,33.688
Truck-109,Route-109,(175.0 0.0 205.5),(375.0 0.0 100.0),374.036,7.02,62.036
Truck-115,Route-115,(425.0 0.0 205.5),(125.0 0.0 50.0),371.9,10.58,56.348
Truck-129,Route-129,(425.0 0.0 205.5),(625.0 0.0 50.0),372.444,10.744,54.724
Truck-117,Route-117,(175.0 0.0 5.5),(625.0 0.0 200.0),380.02,9.984,63.044
Truck-100,Route-100,(675.0 0.0 105.5),(375.0 0.0 150.0),392.6,47.36,39.264
Truck-105,Route-105,(175.0 0.0 155.5),(625.0 0.0 200.0),394.9,9.796,80.128
Truck-101,Route-101,(425.0 0.0 155.5),(375.0 0.0 150.0),396.304,32.42,58.904
Truck-107,Route-107,(675.0 0.0 105.5),(625.0 0.0 200.0),399.784,45.724,49.06
Truck-103,Route-103,(175.0 0.0 155.5),(625.0 0.0 0.0),404.344,33.596,58.768
Truck-122,Route-122,(175.0 0.0 205.5),(625.0 0.0 50.0),405.4,9.984,85.424
