Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-1,Route-1,(675.0 0.0 105.5),(375.0 0.0 200.0),348.416,8.864,34.52
Truck-7,Route-7,(675.0 0.0 55.5),(375.0 0.0 200.0),354.256,8.856,40.248
Truck-11,Route-11,(425.0 0.0 105.5),(125.0 0.0 200.0),354.264,8.856,40.296
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 50.0),355.8,8.864,41.904
Truck-5,Route-5,(425.0 0.0 55.5),(375.0 0.0 200.0),359.288,8.856,45.432
Truck-13,Route-13,(175.0 0.0 155.5),(375.0 0.0 200.0),364.64,8.848,50.792
Truck-18,Route-18,(175.0 0.0 5.5),(125.0 0.0 200.0),373.064,8.848,59.208
Truck-9,Route-9,(425.0 0.0 194.5),(375.0 0.0 100.0),374.048,18.48,50.528
Truck-4,Route-4,(675.0 0.0 155.5),(625.0 0.0 0.0),382.088,32.224,44.832
Truck-10,Route-10,(175.0 0.0 205.5),(375.0 0.0 150.0),382.496,8.856,68.656
Truck-6,Route-6,(175.0 0.0 105.5),(125.0 0.0 0.0),389.096,36.4,47.6
Truck-8,Route-8,(175.0 0.0 -5.5),(125.0 0.0 200.0),389.632,18.488,66.088
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 150.0),407.824,32.232,70.56
Truck-2,Route-2,(425.0 0.0 -5.5),(125.0 0.0 150.0),415.016,41.64,62.336
Truck-16,Route-16,(675.0 0.0 155.5),(125.0 0.0 50.0),427.104,36.808,85.296
Truck-15,Route-15,(675.0 0.0 5.5),(125.0 0.0 100.0),428.28,53.512,66.72
Truck-17,Route-17,(425.0 0.0 155.5),(375.0 0.0 150.0),428.76,38.008,73.744
Truck-14,Route-14,(675.0 0.0 5.5),(375.0 0.0 50.0),432.424,49.176,60.088
Truck-19,Route-19,(425.0 0.0 -5.5),(375.0 0.0 200.0),439.056,57.376,76.648
Truck-12,Route-12,(175.0 0.0 55.5),(625.0 0.0 150.0),456.44,40.08,81.328
Truck-105,Route-105,(425.0 0.0 155.5),(375.0 0.0 200.0),340.144,7.104,28.064
Truck-101,Route-101,(675.0 0.0 155.5),(375.0 0.0 200.0),344.696,7.112,32.584
Truck-115,Route-115,(425.0 0.0 155.5),(375.0 0.0 200.0),345.848,10.048,30.808
Truck-110,Route-110,(425.0 0.0 105.5),(125.0 0.0 200.0),352.056,7.088,39.96
Truck-109,Route-109,(675.0 0.0 105.5),(375.0 0.0 200.0),359.376,7.096,47.296
Truck-103,Route-103,(675.0 0.0 205.5),(375.0 0.0 0.0),360.08,7.104,47.848
Truck-111,Route-111,(425.0 0.0 55.5),(125.0 0.0 200.0),363.968,7.088,51.936
Truck-116,Route-116,(675.0 0.0 205.5),(375.0 0.0 50.0),365.352,10.048,50.288
Truck-119,Route-119,(675.0 0.0 55.5),(625.0 0.0 200.0),375.696,10.056,60.632
Truck-117,Route-117,(175.0 0.0 5.5),(375.0 0.0 200.0),376.544,7.08,64.488
Truck-100,Route-100,(175.0 0.0 194.5),(125.0 0.0 100.0),388.68,16.928,66.736
Truck-133,Route-133,(175.0 0.0 5.5),(625.0 0.0 200.0),391.24,10.024,67.208
Truck-126,Route-126,(425.0 0.0 -5.5),(375.0 0.0 200.0),396.784,58.352,33.392
Truck-125,Route-125,(175.0 0.0 194.5),(625.0 0.0 100.0),398.36,22.44,67.896
Truck-112,Route-112,(425.0 0.0 194.5),(125.0 0.0 100.0),400.952,16.896,79.032
Truck-106,Route-106,(175.0 0.0 155.5),(125.0 0.0 50.0),402.664,32.496,65.2
Truck-122,Route-122,(675.0 0.0 155.5),(125.0 0.0 200.0),403.136,10.056,88.064
Truck-131,Route-131,(175.0 0.0 194.5),(125.0 0.0 100.0),403.104,25.224,69.864
Truck-120,Route-120,(175.0 0.0 155.5),(125.0 0.0 100.0),410.496,37.04,68.472
Truck-118,Route-118,(175.0 0.0 55.5),(375.0 0.0 200.0),414.064,9.84,99.24
Truck-137,Route-137,(425.0 0.0 55.5),(375.0 0.0 150.0),417.096,67.992,41.056
Truck-102,Route-102,(675.0 0.0 55.5),(125.0 0.0 200.0),420.336,7.112,108.136
Truck-130,Route-130,(675.0 0.0 205.5),(125.0 0.0 150.0),418.12,10.464,102.656
Truck-114,Route-114,(425.0 0.0 -5.5),(625.0 0.0 0.0),423.64,67.448,42.184
Truck-128,Route-128,(425.0 0.0 194.5),(125.0 0.0 0.0),424.672,22.416,94.24
Truck-127,Route-127,(425.0 0.0 105.5),(125.0 0.0 50.0),428.112,56.624,66.472
Truck-129,Route-129,(675.0 0.0 105.5),(125.0 0.0 200.0),431.84,38.144,88.584
Truck-136,Route-136,(425.0 0.0 -5.5),(375.0 0.0 50.0),430.272,80.112,45.104
Truck-121,Route-121,(425.0 0.0 55.5),(375.0 0.0 100.0),440.168,93.872,38.272
Truck-138,Route-138,(675.0 0.0 105.5),(125.0 0.0 200.0),440.136,11.584,123.512
Truck-104,Route-104,(175.0 0.0 105.5),(625.0 0.0 0.0),449.408,41.352,103.024
Truck-107,Route-107,(175.0 0.0 -5.5),(125.0 0.0 200.0),455.776,16.912,133.84
Truck-135,Route-135,(425.0 0.0 105.5),(625.0 0.0 50.0),453.272,58.584,83.52
Truck-123,Route-123,(675.0 0.0 5.5),(625.0 0.0 0.0),457.176,98.696,44.48
Truck-139,Route-139,(675.0 0.0 55.5),(125.0 0.0 150.0),455.568,69.864,80.68
Truck-134,Route-134,(675.0 0.0 5.5),(375.0 0.0 50.0),459.336,110.472,40.848
Truck-108,Route-108,(675.0 0.0 5.5),(125.0 0.0 200.0),462.08,7.096,150
Truck-113,Route-113,(175.0 0.0 55.5),(125.0 0.0 150.0),467.32,50.088,109.272
Truck-124,Route-124,(175.0 0.0 105.5),(375.0 0.0 0.0),475.928,45.672,122.256
Truck-132,Route-132,(175.0 0.0 105.5),(375.0 0.0 100.0),477.48,51.064,112.376
