Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,Path_length,TravelTime_by_Distance,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,Unnamed: 10,Unnamed: 11,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-7,Route-7,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.064,0.004801303,17.0,2.650823529411766,20.29788,6.848,33.184,,,433.184,403.832,433.184,0.1857523,0.1453501,0.1655512
Truck-4,Route-4,(175.0 0.0 205.5),(125.0 0.0 50.0),348.433,357.824,0.1938965,19.0,3.0433684210526324,18.83284,6.848,45.936,,,,,,,,
Truck-14,Route-14,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,358.656,0.2110749,19.0,3.0871578947368423,18.87663,6.84,46.744,,,,,,,,
Truck-13,Route-13,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,358.784,0.1300841,21.0,2.7992380952380946,17.08495,6.84,46.904,,,,,,,,
Truck-8,Route-8,(675.0 0.0 205.5),(125.0 0.0 150.0),359.1861,359.184,-3.506223e-05,25.0,2.367360000000001,14.36736,6.848,47.28,,,,,,,,
Truck-15,Route-15,(425.0 0.0 105.5),(625.0 0.0 200.0),362.7704,364.424,0.02634354,27.0,2.3860740740740733,13.49719,9.184,50.2,,,,,,,,
Truck-3,Route-3,(425.0 0.0 205.5),(625.0 0.0 100.0),362.7704,365.784,0.04800956,27.0,2.436444444444444,13.54755,6.856,53.888,,,,,,,,
Truck-19,Route-19,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,367.992,0.3071021,21.0,3.2377142857142864,17.52343,6.84,56.112,,,,,,,,
Truck-11,Route-11,(675.0 0.0 155.5),(125.0 0.0 100.0),366.3548,374.92,0.1290826,29.0,2.5834482758620694,12.92828,29.952,39.936,,,,,,,,
Truck-1,Route-1,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,376.104,0.08814647,31.0,2.454967741935483,12.13239,6.856,64.216,,,,,,,,
Truck-12,Route-12,(675.0 0.0 105.5),(375.0 0.0 150.0),366.3548,378.208,0.1786344,29.0,2.6968275862068976,13.04166,40.064,33.12,,,,,,,,
Truck-18,Route-18,(675.0 0.0 105.5),(625.0 0.0 150.0),366.3548,382.056,0.2366256,29.0,2.82951724137931,13.17435,44.072,26.912,,,,,,,,
Truck-2,Route-2,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,386.0,0.3700722,27.0,3.185185185185185,14.2963,25.776,55.192,,,,,,,,
Truck-16,Route-16,(675.0 0.0 155.5),(375.0 0.0 150.0),362.7704,386.288,0.3746602,27.0,3.1958518518518524,14.30696,34.8,34.464,,,,,,,,
Truck-10,Route-10,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,390.344,0.1716576,35.0,2.5812571428571425,11.15269,6.848,78.472,,,,,,,,
