Truck_id, Route_id, Origin, Destination, Total Time, PickupSta AT, DropSta AT
Truck-0,Route-0,(675.0 0.0 155.5),(625.0 0.0 200.0),348.98,7.98,39.948
Truck-17,Route-17,(675.0 0.0 5.5),(625.0 0.0 200.0),352.192,7.972,43.148
Truck-8,Route-8,(675.0 0.0 205.5),(375.0 0.0 0.0),355.372,7.972,46.336
Truck-31,Route-31,(675.0 0.0 205.5),(625.0 0.0 100.0),354.772,10.588,34.88
Truck-27,Route-27,(675.0 0.0 155.5),(375.0 0.0 200.0),357.592,11.736,44.78
Truck-28,Route-28,(675.0 0.0 205.5),(375.0 0.0 150.0),369.512,10.404,56.008
Truck-13,Route-13,(425.0 0.0 205.5),(625.0 0.0 100.0),373.148,7.968,64.096
Truck-16,Route-16,(675.0 0.0 205.5),(375.0 0.0 0.0),375.448,10.932,62.4
Truck-35,Route-35,(425.0 0.0 155.5),(375.0 0.0 200.0),376.86,10.404,63.344
Truck-41,Route-41,(425.0 0.0 205.5),(375.0 0.0 100.0),379.528,10.404,65.008
Truck-23,Route-23,(425.0 0.0 105.5),(125.0 0.0 200.0),385.892,10.932,72.86
Truck-36,Route-36,(675.0 0.0 205.5),(375.0 0.0 100.0),377.404,10.628,65.704
Truck-19,Route-19,(175.0 0.0 155.5),(375.0 0.0 200.0),387.58,10.92,74.508
Truck-29,Route-29,(425.0 0.0 -5.5),(625.0 0.0 150.0),385.068,56.932,27.028
Truck-20,Route-20,(425.0 0.0 -5.5),(625.0 0.0 0.0),391.192,50.584,38.496
Truck-21,Route-21,(675.0 0.0 55.5),(625.0 0.0 200.0),394.412,10.932,81.376
Truck-43,Route-43,(425.0 0.0 205.5),(375.0 0.0 50.0),395.812,10.588,75.952
Truck-47,Route-47,(675.0 0.0 5.5),(625.0 0.0 100.0),398.808,65.476,32.272
Truck-6,Route-6,(425.0 0.0 55.5),(125.0 0.0 100.0),412.524,38.916,69.472
Truck-18,Route-18,(175.0 0.0 5.5),(125.0 0.0 200.0),417.636,7.964,108.596
Truck-1,Route-1,(425.0 0.0 155.5),(625.0 0.0 200.0),419.664,7.972,110.612
Truck-3,Route-3,(175.0 0.0 105.5),(375.0 0.0 200.0),422.532,7.96,113.52
Truck-40,Route-40,(675.0 0.0 5.5),(375.0 0.0 200.0),422.04,11.84,106.06
Truck-33,Route-33,(175.0 0.0 55.5),(375.0 0.0 0.0),435.02,37.352,93.548
Truck-22,Route-22,(175.0 0.0 205.5),(625.0 0.0 100.0),436.048,7.96,127.036
Truck-49,Route-49,(675.0 0.0 5.5),(375.0 0.0 200.0),422.536,12.168,109.284
Truck-15,Route-15,(675.0 0.0 105.5),(125.0 0.0 200.0),436.764,7.972,127.74
Truck-25,Route-25,(425.0 0.0 205.5),(125.0 0.0 50.0),442,10.928,97.236
Truck-11,Route-11,(425.0 0.0 -5.5),(125.0 0.0 0.0),445.164,35.144,108.972
Truck-4,Route-4,(425.0 0.0 155.5),(625.0 0.0 200.0),446.3,10.932,133.26
Truck-24,Route-24,(675.0 0.0 155.5),(125.0 0.0 50.0),443.776,42.916,90.62
Truck-44,Route-44,(675.0 0.0 5.5),(375.0 0.0 200.0),446.128,60.4,84.644
Truck-48,Route-48,(425.0 0.0 205.5),(625.0 0.0 100.0),446.044,10.66,121.032
Truck-2,Route-2,(425.0 0.0 105.5),(625.0 0.0 200.0),456.34,7.972,147.324
Truck-42,Route-42,(425.0 0.0 105.5),(125.0 0.0 0.0),459.28,45.168,105.868
Truck-26,Route-26,(175.0 0.0 205.5),(375.0 0.0 150.0),466.08,10.92,140.76
Truck-12,Route-12,(175.0 0.0 155.5),(625.0 0.0 200.0),467.316,7.96,158.292
Truck-9,Route-9,(675.0 0.0 55.5),(125.0 0.0 200.0),468.324,7.972,159.312
Truck-30,Route-30,(425.0 0.0 105.5),(625.0 0.0 200.0),466.68,10.404,153.176
Truck-10,Route-10,(175.0 0.0 -5.5),(625.0 0.0 50.0),472.364,35.064,118.76
Truck-38,Route-38,(175.0 0.0 205.5),(625.0 0.0 150.0),469.26,10.396,155.716
Truck-14,Route-14,(175.0 0.0 105.5),(375.0 0.0 200.0),473.076,10.924,160.032
Truck-39,Route-39,(675.0 0.0 5.5),(625.0 0.0 200.0),475.076,60.776,113.204
Truck-34,Route-34,(175.0 0.0 5.5),(125.0 0.0 200.0),475.692,10.396,162.184
Truck-32,Route-32,(175.0 0.0 5.5),(125.0 0.0 200.0),488.816,10.924,163.516
Truck-37,Route-37,(425.0 0.0 55.5),(125.0 0.0 50.0),491.636,53.684,136.856
Truck-5,Route-5,(675.0 0.0 155.5),(375.0 0.0 50.0),506.268,40.496,44.948
Truck-46,Route-46,(675.0 0.0 155.5),(625.0 0.0 50.0),494.78,52.36,68.508
Truck-7,Route-7,(425.0 0.0 55.5),(625.0 0.0 200.0),509.356,42.124,166.164
Truck-45,Route-45,(675.0 0.0 155.5),(625.0 0.0 50.0),510.448,45.476,68.428
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 50.0),511.028,176.076,33.768
