Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(425.0 0.0 155.5),(625.0 0.0 200.0),360.176,9.736,45.424
Truck-1,Route-1,(175.0 0.0 55.5),(375.0 0.0 200.0),367.048,7.032,55.008
Truck-2,Route-2,(175.0 0.0 105.5),(125.0 0.0 200.0),348.256,7.088,36.16
Truck-3,Route-3,(175.0 0.0 155.5),(375.0 0.0 150.0),379.944,30.424,44.512
Truck-4,Route-4,(675.0 0.0 205.5),(625.0 0.0 100.0),359.024,7.04,46.952
Truck-5,Route-5,(425.0 0.0 55.5),(125.0 0.0 200.0),349.832,7.032,37.808
Truck-6,Route-6,(425.0 0.0 205.5),(375.0 0.0 0.0),356.008,7.04,43.952
Truck-7,Route-7,(675.0 0.0 5.5),(625.0 0.0 0.0),390.432,43.224,42.184
Truck-8,Route-8,(675.0 0.0 105.5),(125.0 0.0 200.0),362.4,7.032,50.368
Truck-9,Route-9,(175.0 0.0 -5.5),(125.0 0.0 100.0),380.736,38.736,36.984
Truck-10,Route-10,(425.0 0.0 -5.5),(375.0 0.0 0.0),387.416,37.808,44.616
Truck-11,Route-11,(675.0 0.0 155.5),(375.0 0.0 200.0),342.2,7.032,30.144
Truck-12,Route-12,(425.0 0.0 105.5),(375.0 0.0 200.0),348.776,7.04,36.72
Truck-13,Route-13,(175.0 0.0 205.5),(125.0 0.0 0.0),349.92,7.04,37.872
Truck-14,Route-14,(675.0 0.0 55.5),(375.0 0.0 100.0),382.128,40.152,36.968
Truck-15,Route-15,(175.0 0.0 105.5),(625.0 0.0 100.0),407.744,35.424,67.32
Truck-16,Route-16,(675.0 0.0 105.5),(125.0 0.0 50.0),398.248,36.872,56.328
Truck-17,Route-17,(675.0 0.0 205.5),(625.0 0.0 50.0),359.304,7.032,47.264
Truck-18,Route-18,(425.0 0.0 -5.5),(625.0 0.0 0.0),384.64,37.848,41.8
Truck-19,Route-19,(675.0 0.0 155.5),(375.0 0.0 200.0),342.088,7.032,30.04
Truck-20,Route-20,(425.0 0.0 55.5),(125.0 0.0 200.0),349.704,7.032,37.648
Truck-21,Route-21,(425.0 0.0 155.5),(375.0 0.0 200.0),342.024,7.048,29.96
Truck-22,Route-22,(175.0 0.0 205.5),(125.0 0.0 150.0),348.048,7.08,35.96
Truck-23,Route-23,(425.0 0.0 205.5),(625.0 0.0 0.0),360.008,7.04,47.96
Truck-24,Route-24,(175.0 0.0 55.5),(375.0 0.0 200.0),367.2,7.048,55.112
Truck-25,Route-25,(425.0 0.0 105.5),(375.0 0.0 100.0),394.544,35.384,54.152
Truck-26,Route-26,(675.0 0.0 5.5),(375.0 0.0 100.0),384.064,42.048,37.016
Truck-27,Route-27,(675.0 0.0 55.5),(125.0 0.0 150.0),397.616,40.136,52.488
Truck-28,Route-28,(175.0 0.0 155.5),(125.0 0.0 200.0),341.648,7.032,29.584
Truck-29,Route-29,(175.0 0.0 5.5),(125.0 0.0 200.0),355.12,7.024,43.056
Truck-30,Route-30,(175.0 0.0 105.5),(625.0 0.0 200.0),379.688,7.032,67.64
Truck-31,Route-31,(675.0 0.0 5.5),(375.0 0.0 0.0),392.896,41.864,46.024
Truck-32,Route-32,(675.0 0.0 155.5),(625.0 0.0 200.0),341.96,7.032,29.904
Truck-33,Route-33,(425.0 0.0 105.5),(625.0 0.0 50.0),396.656,36.656,54.984
Truck-34,Route-34,(425.0 0.0 -5.5),(125.0 0.0 100.0),395.608,37.776,52.84
Truck-35,Route-35,(175.0 0.0 155.5),(125.0 0.0 200.0),341.8,7.024,29.728
Truck-36,Route-36,(425.0 0.0 55.5),(375.0 0.0 200.0),351.872,7.048,39.8
Truck-37,Route-37,(675.0 0.0 55.5),(125.0 0.0 200.0),365.792,7.056,53.68
Truck-38,Route-38,(175.0 0.0 5.5),(125.0 0.0 200.0),355.176,7.056,43.048
Truck-39,Route-39,(675.0 0.0 205.5),(125.0 0.0 50.0),364.816,7.008,52.816
