Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-3,Route-3,(425.0 0.0 155.5),(375.0 0.0 200.0),343.064,7.64,30.44
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 100.0),347.224,7.64,34.604
Truck-8,Route-8,(675.0 0.0 5.5),(625.0 0.0 200.0),361.684,7.64,49.056
Truck-6,Route-6,(175.0 0.0 -5.5),(625.0 0.0 200.0),363.324,17.472,40.86
Truck-9,Route-9,(675.0 0.0 55.5),(125.0 0.0 200.0),367.784,7.64,55.156
Truck-5,Route-5,(175.0 0.0 155.5),(625.0 0.0 200.0),374.544,7.64,61.92
Truck-0,Route-0,(175.0 0.0 105.5),(375.0 0.0 200.0),384.508,7.64,71.884
Truck-2,Route-2,(425.0 0.0 55.5),(125.0 0.0 0.0),396.268,40.396,50.884
Truck-1,Route-1,(175.0 0.0 55.5),(375.0 0.0 50.0),407.508,39.752,62.768
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 200.0),436.348,76.672,54.68
