Truck_id,Route_id,Origin,Destination,Total Time,PickupSta AT,DropSta AT
Truck-0,Route-0,(175.0 0.0 105.5),(375.0 0.0 200.0),364.78,7.508,52.284
Truck-1,Route-1,(175.0 0.0 55.5),(375.0 0.0 50.0),398.392,38.876,54.52
Truck-2,Route-2,(425.0 0.0 55.5),(125.0 0.0 0.0),391.432,39.46,46.984
Truck-3,Route-3,(425.0 0.0 155.5),(375.0 0.0 200.0),342.392,7,30.404
Truck-4,Route-4,(675.0 0.0 205.5),(375.0 0.0 100.0),346.692,7,34.708
Truck-5,Route-5,(175.0 0.0 155.5),(625.0 0.0 200.0),373.816,7.02,61.8
Truck-6,Route-6,(175.0 0.0 -5.5),(625.0 0.0 200.0),362.472,16.88,40.608
Truck-7,Route-7,(675.0 0.0 155.5),(125.0 0.0 200.0),431.016,70.46,55.564
Truck-8,Route-8,(675.0 0.0 5.5),(625.0 0.0 200.0),364.248,7,52.248
Truck-9,Route-9,(675.0 0.0 55.5),(125.0 0.0 200.0),367.172,7.004,55.184
